resultID,meetEventID,swimmerID,time,place,points,powerIndex
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_15_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_15_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,44.4,5,0.0,281.24
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_15_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_15_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,50.22,6,0.0,194.36
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,30.17,1,5.0,654.15
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,30.18,2,3.0,653.5
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.37,3,1.0,405.98
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,37.03,4,0.0,353.79
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,38.25,5,0.0,321.01
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_17_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,38.43,6,0.0,316.52
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,29.25,1,5.0,540.07
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.02,2,3.0,452.79
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.62,3,1.0,427.5
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,32.27,4,0.0,402.19
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,32.29,5,0.0,401.44
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_19_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,33.92,6,0.0,346.3
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_21_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_21_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,26.38,1,5.0,394.66
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_21_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_21_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,29.2,2,3.0,291.0
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_21_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_21_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.98,3,1.0,155.55
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,52.62,1,5.0,355.04
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,54.52,2,3.0,319.2
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,57.41,3,1.0,273.38
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,57.46,4,0.0,272.67
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_23_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,62.09,5,0.0,216.1
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,42.44,1,5.0,469.7
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,42.51,2,3.0,467.38
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,43.78,3,1.0,427.88
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,49.59,4,0.0,294.42
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,53.71,5,0.0,231.73
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_25_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,53.74,6,0.0,231.34
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,32.71,1,5.0,803.54
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,36.15,2,3.0,595.28
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,39.56,3,1.0,454.23
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,39.77,4,0.0,447.08
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,40.91,5,0.0,410.73
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_27_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,44.07,6,0.0,328.56
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.84,1,5.0,455.2
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.9,2,3.0,452.93
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,37.02,3,1.0,413.05
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,37.13,4,0.0,409.39
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,40.14,5,0.0,324.02
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_29_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,52.54,6,0.0,144.49
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_31_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_31_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,20.69,1,5.0,480.91
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_31_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_31_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,24.62,2,3.0,285.42
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_31_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_31_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,26.84,3,1.0,220.29
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,16.87,1,5.0,616.76
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,20.18,2,3.0,360.33
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,22.06,3,1.0,275.83
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,22.45,4,0.0,261.71
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,23.32,5,0.0,233.5
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_33_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,30.65,6,0.0,102.84
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.62,1,5.0,484.17
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.98,2,3.0,469.78
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,36.75,3,1.0,440.86
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,43.56,4,0.0,264.74
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_35_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,51.94,5,0.0,156.16
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,29.0,1,5.0,710.72
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.31,2,3.0,564.73
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.73,3,1.0,542.6
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,35.68,4,0.0,381.61
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,38.72,5,0.0,298.6
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_37_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,39.81,6,0.0,274.74
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,27.9,1,5.0,607.55
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,29.33,2,3.0,522.94
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,29.79,3,1.0,499.09
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.31,4,0.0,429.87
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.69,5,0.0,414.6
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_39_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.9,6,0.0,406.46
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_41_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_41_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,81.48,1,5.0,579.98
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_51_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_51_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,118.56,1,5.0,782.44
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_51_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_51_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,122.08,2,0.0,716.69
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_43_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_43_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,80.61,1,5.0,589.5
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_43_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_43_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,90.53,2,0.0,416.17
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_45_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_45_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,69.99,1,5.0,626.86
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_45_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_45_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,71.11,2,0.0,597.71
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_47_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_47_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,56.65,1,5.0,842.29
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_47_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_47_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,58.08,2,0.0,781.59
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_49_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_49_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,119.68,1,5.0,641.17
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_49_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_49_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,121.75,2,0.0,609.02
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,17.94,1,5.0,614.25
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,21.24,2,3.0,370.12
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,22.62,3,1.0,306.43
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,22.78,4,0.0,300.02
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,24.58,5,0.0,238.82
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,26.09,6,0.0,199.7
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,34.74,1,5.0,607.97
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,37.17,2,3.0,496.36
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,37.41,3,1.0,486.86
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,39.38,4,0.0,417.39
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,44.16,5,0.0,295.99
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,44.87,6,0.0,282.16
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,29.89,1,5.0,766.96
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,32.53,2,3.0,594.97
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,34.56,3,1.0,496.17
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,38.06,4,0.0,371.49
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_5,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,38.25,5,0.0,365.98
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_6_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,39.64,6,0.0,328.81
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_1,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,30.78,1,5.0,602.72
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_2,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,30.81,2,3.0,600.96
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_3,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,31.46,3,1.0,564.47
Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_4,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021_8_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,32.59,4,0.0,507.77
