HV@FO202129,HV@FO2021,29,Boys,15-18,50,Meters,Breast,True
HV@FO202131,HV@FO2021,31,Boys,8&U,25,Meters,Fly,True
HV@FO202133,HV@FO2021,33,Boys,9-10,25,Meters,Fly,True
HV@FO202135,HV@FO2021,35,Boys,11-12,50,Meters,Fly,True
HV@FO202137,HV@FO2021,37,Boys,13-14,50,Meters,Fly,True
HV@FO202139,HV@FO2021,39,Boys,15-18,50,Meters,Fly,True
HV@FO202141,HV@FO2021,41,Boys,8&U,100,Meters,Free,False
HV@FO202151,HV@FO2021,51,Boys,Age,200,Meters,Free,False
HV@FO202143,HV@FO2021,43,Boys,9-10,100,Meters,Medley,False
HV@FO202145,HV@FO2021,45,Boys,11-12,100,Meters,Medley,False
HV@FO202147,HV@FO2021,47,Boys,13-14,100,Meters,Medley,False
HV@FO20212,HV@FO2021,2,Girls,8&U,25,Meters,Free,True
HV@FO20214,HV@FO2021,4,Girls,9-10,50,Meters,Free,True
HV@FO20216,HV@FO2021,6,Girls,11-12,50,Meters,Free,True
HV@FO20218,HV@FO2021,8,Girls,13-14,50,Meters,Free,True
HV@FO202110,HV@FO2021,10,Girls,15-18,50,Meters,Free,True
HV@FO202112,HV@FO2021,12,Girls,8&U,25,Meters,Back,True
HV@FO202114,HV@FO2021,14,Girls,9-10,50,Meters,Back,True
HV@FO202116,HV@FO2021,16,Girls,11-12,50,Meters,Back,True
HV@FO202118,HV@FO2021,18,Girls,13-14,50,Meters,Back,True
HV@FO202120,HV@FO2021,20,Girls,15-18,50,Meters,Back,True
HV@FO202122,HV@FO2021,22,Girls,8&U,25,Meters,Breast,True
HV@FO202124,HV@FO2021,24,Girls,9-10,50,Meters,Breast,True
HV@FO202126,HV@FO2021,26,Girls,11-12,50,Meters,Breast,True
HV@FO202128,HV@FO2021,28,Girls,13-14,50,Meters,Breast,True
HV@FO202130,HV@FO2021,30,Girls,15-18,50,Meters,Breast,True
HV@FO202132,HV@FO2021,32,Girls,8&U,25,Meters,Fly,True
HV@FO202134,HV@FO2021,34,Girls,9-10,25,Meters,Fly,True
HV@FO202136,HV@FO2021,36,Girls,11-12,50,Meters,Fly,True
HV@FO202138,HV@FO2021,38,Girls,13-14,50,Meters,Fly,True
HV@FO202140,HV@FO2021,40,Girls,15-18,50,Meters,Fly,True
HV@FO202142,HV@FO2021,42,Girls,8&U,100,Meters,Free,False
HV@FO202152,HV@FO2021,52,Girls,Age,200,Meters,Free,False
HV@FO202144,HV@FO2021,44,Girls,9-10,100,Meters,Medley,False
HV@FO202146,HV@FO2021,46,Girls,11-12,100,Meters,Medley,False
HV@FO202148,HV@FO2021,48,Girls,13-14,100,Meters,Medley,False
HPP@LRR20211,HPP@LRR2021,1,Boys,8&U,25,Meters,Free,True
HPP@LRR20213,HPP@LRR2021,3,Boys,9-10,50,Meters,Free,True
HPP@LRR20215,HPP@LRR2021,5,Boys,11-12,50,Meters,Free,True
HPP@LRR20217,HPP@LRR2021,7,Boys,13-14,50,Meters,Free,True
HPP@LRR20219,HPP@LRR2021,9,Boys,15-18,50,Meters,Free,True
HPP@LRR202111,HPP@LRR2021,11,Boys,8&U,25,Meters,Back,True
HPP@LRR202113,HPP@LRR2021,13,Boys,9-10,50,Meters,Back,True
HPP@LRR202115,HPP@LRR2021,15,Boys,11-12,50,Meters,Back,True
HPP@LRR202117,HPP@LRR2021,17,Boys,13-14,50,Meters,Back,True
HPP@LRR202119,HPP@LRR2021,19,Boys,15-18,50,Meters,Back,True
HPP@LRR202121,HPP@LRR2021,21,Boys,8&U,25,Meters,Breast,True
HPP@LRR202123,HPP@LRR2021,23,Boys,9-10,50,Meters,Breast,True
HPP@LRR202125,HPP@LRR2021,25,Boys,11-12,50,Meters,Breast,True
HPP@LRR202127,HPP@LRR2021,27,Boys,13-14,50,Meters,Breast,True
HPP@LRR202129,HPP@LRR2021,29,Boys,15-18,50,Meters,Breast,True
HPP@LRR202131,HPP@LRR2021,31,Boys,8&U,25,Meters,Fly,True
HPP@LRR202133,HPP@LRR2021,33,Boys,9-10,25,Meters,Fly,True
HPP@LRR202135,HPP@LRR2021,35,Boys,11-12,50,Meters,Fly,True
HPP@LRR202137,HPP@LRR2021,37,Boys,13-14,50,Meters,Fly,True
HPP@LRR202139,HPP@LRR2021,39,Boys,15-18,50,Meters,Fly,True
HPP@LRR202141,HPP@LRR2021,41,Boys,8&U,100,Meters,Free,False
HPP@LRR202151,HPP@LRR2021,51,Boys,Age,200,Meters,Free,False
HPP@LRR202143,HPP@LRR2021,43,Boys,9-10,100,Meters,Medley,False
HPP@LRR202145,HPP@LRR2021,45,Boys,11-12,100,Meters,Medley,False
HPP@LRR202147,HPP@LRR2021,47,Boys,13-14,100,Meters,Medley,False
HPP@LRR202149,HPP@LRR2021,49,Boys,15-18,200,Meters,Medley,False
HPP@LRR20212,HPP@LRR2021,2,Girls,8&U,25,Meters,Free,True
HPP@LRR20214,HPP@LRR2021,4,Girls,9-10,50,Meters,Free,True
HPP@LRR20216,HPP@LRR2021,6,Girls,11-12,50,Meters,Free,True
HPP@LRR20218,HPP@LRR2021,8,Girls,13-14,50,Meters,Free,True
HPP@LRR202110,HPP@LRR2021,10,Girls,15-18,50,Meters,Free,True
HPP@LRR202112,HPP@LRR2021,12,Girls,8&U,25,Meters,Back,True
HPP@LRR202114,HPP@LRR2021,14,Girls,9-10,50,Meters,Back,True
HPP@LRR202116,HPP@LRR2021,16,Girls,11-12,50,Meters,Back,True
HPP@LRR202118,HPP@LRR2021,18,Girls,13-14,50,Meters,Back,True
HPP@LRR202120,HPP@LRR2021,20,Girls,15-18,50,Meters,Back,True
HPP@LRR202122,HPP@LRR2021,22,Girls,8&U,25,Meters,Breast,True
HPP@LRR202124,HPP@LRR2021,24,Girls,9-10,50,Meters,Breast,True
HPP@LRR202126,HPP@LRR2021,26,Girls,11-12,50,Meters,Breast,True
HPP@LRR202128,HPP@LRR2021,28,Girls,13-14,50,Meters,Breast,True
HPP@LRR202130,HPP@LRR2021,30,Girls,15-18,50,Meters,Breast,True
HPP@LRR202132,HPP@LRR2021,32,Girls,8&U,25,Meters,Fly,True
HPP@LRR202134,HPP@LRR2021,34,Girls,9-10,25,Meters,Fly,True
HPP@LRR202136,HPP@LRR2021,36,Girls,11-12,50,Meters,Fly,True
HPP@LRR202138,HPP@LRR2021,38,Girls,13-14,50,Meters,Fly,True
HPP@LRR202140,HPP@LRR2021,40,Girls,15-18,50,Meters,Fly,True
HPP@LRR202142,HPP@LRR2021,42,Girls,8&U,100,Meters,Free,False
HPP@LRR202152,HPP@LRR2021,52,Girls,Age,200,Meters,Free,False
HPP@LRR202144,HPP@LRR2021,44,Girls,9-10,100,Meters,Medley,False
HPP@LRR202146,HPP@LRR2021,46,Girls,11-12,100,Meters,Medley,False
HPP@LRR202148,HPP@LRR2021,48,Girls,13-14,100,Meters,Medley,False
HPP@LRR202150,HPP@LRR2021,50,Girls,15-18,200,Meters,Medley,False
VR@VW20211,VR@VW2021,1,Boys,8&U,25,Meters,Free,True
VR@VW20213,VR@VW2021,3,Boys,9-10,50,Meters,Free,True
VR@VW20215,VR@VW2021,5,Boys,11-12,50,Meters,Free,True
VR@VW20217,VR@VW2021,7,Boys,13-14,50,Meters,Free,True
VR@VW20219,VR@VW2021,9,Boys,15-18,50,Meters,Free,True
VR@VW202111,VR@VW2021,11,Boys,8&U,25,Meters,Back,True
VR@VW202113,VR@VW2021,13,Boys,9-10,50,Meters,Back,True
VR@VW202115,VR@VW2021,15,Boys,11-12,50,Meters,Back,True
VR@VW202117,VR@VW2021,17,Boys,13-14,50,Meters,Back,True
VR@VW202119,VR@VW2021,19,Boys,15-18,50,Meters,Back,True
VR@VW202121,VR@VW2021,21,Boys,8&U,25,Meters,Breast,True
VR@VW202123,VR@VW2021,23,Boys,9-10,50,Meters,Breast,True
VR@VW202125,VR@VW2021,25,Boys,11-12,50,Meters,Breast,True
VR@VW202127,VR@VW2021,27,Boys,13-14,50,Meters,Breast,True
VR@VW202129,VR@VW2021,29,Boys,15-18,50,Meters,Breast,True
VR@VW202131,VR@VW2021,31,Boys,8&U,25,Meters,Fly,True
VR@VW202133,VR@VW2021,33,Boys,9-10,25,Meters,Fly,True
VR@VW202135,VR@VW2021,35,Boys,11-12,50,Meters,Fly,True
VR@VW202137,VR@VW2021,37,Boys,13-14,50,Meters,Fly,True
VR@VW202139,VR@VW2021,39,Boys,15-18,50,Meters,Fly,True
VR@VW202141,VR@VW2021,41,Boys,8&U,100,Meters,Free,False
VR@VW202151,VR@VW2021,51,Boys,Age,200,Meters,Free,False
VR@VW202143,VR@VW2021,43,Boys,9-10,100,Meters,Medley,False
VR@VW202145,VR@VW2021,45,Boys,11-12,100,Meters,Medley,False
VR@VW202147,VR@VW2021,47,Boys,13-14,100,Meters,Medley,False
VR@VW202149,VR@VW2021,49,Boys,15-18,200,Meters,Medley,False
VR@VW20212,VR@VW2021,2,Girls,8&U,25,Meters,Free,True
VR@VW20214,VR@VW2021,4,Girls,9-10,50,Meters,Free,True
VR@VW20216,VR@VW2021,6,Girls,11-12,50,Meters,Free,True
VR@VW20218,VR@VW2021,8,Girls,13-14,50,Meters,Free,True
VR@VW202110,VR@VW2021,10,Girls,15-18,50,Meters,Free,True
VR@VW202112,VR@VW2021,12,Girls,8&U,25,Meters,Back,True
VR@VW202114,VR@VW2021,14,Girls,9-10,50,Meters,Back,True
VR@VW202116,VR@VW2021,16,Girls,11-12,50,Meters,Back,True
VR@VW202118,VR@VW2021,18,Girls,13-14,50,Meters,Back,True
VR@VW202120,VR@VW2021,20,Girls,15-18,50,Meters,Back,True
VR@VW202122,VR@VW2021,22,Girls,8&U,25,Meters,Breast,True
VR@VW202124,VR@VW2021,24,Girls,9-10,50,Meters,Breast,True
VR@VW202126,VR@VW2021,26,Girls,11-12,50,Meters,Breast,True
VR@VW202128,VR@VW2021,28,Girls,13-14,50,Meters,Breast,True
VR@VW202130,VR@VW2021,30,Girls,15-18,50,Meters,Breast,True
VR@VW202132,VR@VW2021,32,Girls,8&U,25,Meters,Fly,True
VR@VW202134,VR@VW2021,34,Girls,9-10,25,Meters,Fly,True
VR@VW202136,VR@VW2021,36,Girls,11-12,50,Meters,Fly,True
VR@VW202138,VR@VW2021,38,Girls,13-14,50,Meters,Fly,True
VR@VW202140,VR@VW2021,40,Girls,15-18,50,Meters,Fly,True
VR@VW202142,VR@VW2021,42,Girls,8&U,100,Meters,Free,False
VR@VW202152,VR@VW2021,52,Girls,Age,200,Meters,Free,False
VR@VW202144,VR@VW2021,44,Girls,9-10,100,Meters,Medley,False
VR@VW202146,VR@VW2021,46,Girls,11-12,100,Meters,Medley,False
VR@VW202148,VR@VW2021,48,Girls,13-14,100,Meters,Medley,False
VR@VW202150,VR@VW2021,50,Girls,15-18,200,Meters,Medley,False
LRR@HV20211,LRR@HV2021,1,Boys,8&U,25,Meters,Free,True
LRR@HV20213,LRR@HV2021,3,Boys,9-10,50,Meters,Free,True
LRR@HV20215,LRR@HV2021,5,Boys,11-12,50,Meters,Free,True
LRR@HV20217,LRR@HV2021,7,Boys,13-14,50,Meters,Free,True
LRR@HV20219,LRR@HV2021,9,Boys,15-18,50,Meters,Free,True
LRR@HV202111,LRR@HV2021,11,Boys,8&U,25,Meters,Back,True
LRR@HV202113,LRR@HV2021,13,Boys,9-10,50,Meters,Back,True
LRR@HV202115,LRR@HV2021,15,Boys,11-12,50,Meters,Back,True
LRR@HV202117,LRR@HV2021,17,Boys,13-14,50,Meters,Back,True
LRR@HV202119,LRR@HV2021,19,Boys,15-18,50,Meters,Back,True
LRR@HV202121,LRR@HV2021,21,Boys,8&U,25,Meters,Breast,True
LRR@HV202123,LRR@HV2021,23,Boys,9-10,50,Meters,Breast,True
LRR@HV202125,LRR@HV2021,25,Boys,11-12,50,Meters,Breast,True
LRR@HV202127,LRR@HV2021,27,Boys,13-14,50,Meters,Breast,True
LRR@HV202129,LRR@HV2021,29,Boys,15-18,50,Meters,Breast,True
LRR@HV202131,LRR@HV2021,31,Boys,8&U,25,Meters,Fly,True
LRR@HV202133,LRR@HV2021,33,Boys,9-10,25,Meters,Fly,True
LRR@HV202135,LRR@HV2021,35,Boys,11-12,50,Meters,Fly,True
LRR@HV202137,LRR@HV2021,37,Boys,13-14,50,Meters,Fly,True
LRR@HV202139,LRR@HV2021,39,Boys,15-18,50,Meters,Fly,True
LRR@HV202141,LRR@HV2021,41,Boys,8&U,100,Meters,Free,False
LRR@HV202151,LRR@HV2021,51,Boys,Age,200,Meters,Free,False
LRR@HV202143,LRR@HV2021,43,Boys,9-10,100,Meters,Medley,False
LRR@HV202145,LRR@HV2021,45,Boys,11-12,100,Meters,Medley,False
LRR@HV202147,LRR@HV2021,47,Boys,13-14,100,Meters,Medley,False
LRR@HV202149,LRR@HV2021,49,Boys,15-18,200,Meters,Medley,False
LRR@HV20212,LRR@HV2021,2,Girls,8&U,25,Meters,Free,True
LRR@HV20214,LRR@HV2021,4,Girls,9-10,50,Meters,Free,True
LRR@HV20216,LRR@HV2021,6,Girls,11-12,50,Meters,Free,True
LRR@HV20218,LRR@HV2021,8,Girls,13-14,50,Meters,Free,True
LRR@HV202110,LRR@HV2021,10,Girls,15-18,50,Meters,Free,True
LRR@HV202112,LRR@HV2021,12,Girls,8&U,25,Meters,Back,True
LRR@HV202114,LRR@HV2021,14,Girls,9-10,50,Meters,Back,True
LRR@HV202116,LRR@HV2021,16,Girls,11-12,50,Meters,Back,True
LRR@HV202118,LRR@HV2021,18,Girls,13-14,50,Meters,Back,True
LRR@HV202120,LRR@HV2021,20,Girls,15-18,50,Meters,Back,True
LRR@HV202122,LRR@HV2021,22,Girls,8&U,25,Meters,Breast,True
LRR@HV202124,LRR@HV2021,24,Girls,9-10,50,Meters,Breast,True
LRR@HV202126,LRR@HV2021,26,Girls,11-12,50,Meters,Breast,True
LRR@HV202128,LRR@HV2021,28,Girls,13-14,50,Meters,Breast,True
LRR@HV202130,LRR@HV2021,30,Girls,15-18,50,Meters,Breast,True
LRR@HV202132,LRR@HV2021,32,Girls,8&U,25,Meters,Fly,True
LRR@HV202134,LRR@HV2021,34,Girls,9-10,25,Meters,Fly,True
LRR@HV202136,LRR@HV2021,36,Girls,11-12,50,Meters,Fly,True
LRR@HV202138,LRR@HV2021,38,Girls,13-14,50,Meters,Fly,True
LRR@HV202140,LRR@HV2021,40,Girls,15-18,50,Meters,Fly,True
LRR@HV202142,LRR@HV2021,42,Girls,8&U,100,Meters,Free,False
LRR@HV202152,LRR@HV2021,52,Girls,Age,200,Meters,Free,False
LRR@HV202144,LRR@HV2021,44,Girls,9-10,100,Meters,Medley,False
LRR@HV202146,LRR@HV2021,46,Girls,11-12,100,Meters,Medley,False
LRR@HV202148,LRR@HV2021,48,Girls,13-14,100,Meters,Medley,False
LRR@HV202150,LRR@HV2021,50,Girls,15-18,200,Meters,Medley,False
VW@HPP20211,VW@HPP2021,1,Boys,8&U,25,Meters,Free,True
VW@HPP20213,VW@HPP2021,3,Boys,9-10,50,Meters,Free,True
VW@HPP20215,VW@HPP2021,5,Boys,11-12,50,Meters,Free,True
VW@HPP20217,VW@HPP2021,7,Boys,13-14,50,Meters,Free,True
VW@HPP20219,VW@HPP2021,9,Boys,15-18,50,Meters,Free,True
VW@HPP202111,VW@HPP2021,11,Boys,8&U,25,Meters,Back,True
VW@HPP202113,VW@HPP2021,13,Boys,9-10,50,Meters,Back,True
VW@HPP202115,VW@HPP2021,15,Boys,11-12,50,Meters,Back,True
VW@HPP202117,VW@HPP2021,17,Boys,13-14,50,Meters,Back,True
VW@HPP202119,VW@HPP2021,19,Boys,15-18,50,Meters,Back,True
VW@HPP202121,VW@HPP2021,21,Boys,8&U,25,Meters,Breast,True
VW@HPP202123,VW@HPP2021,23,Boys,9-10,50,Meters,Breast,True
VW@HPP202125,VW@HPP2021,25,Boys,11-12,50,Meters,Breast,True
VW@HPP202127,VW@HPP2021,27,Boys,13-14,50,Meters,Breast,True
VW@HPP202129,VW@HPP2021,29,Boys,15-18,50,Meters,Breast,True
VW@HPP202131,VW@HPP2021,31,Boys,8&U,25,Meters,Fly,True
VW@HPP202133,VW@HPP2021,33,Boys,9-10,25,Meters,Fly,True
VW@HPP202135,VW@HPP2021,35,Boys,11-12,50,Meters,Fly,True
VW@HPP202137,VW@HPP2021,37,Boys,13-14,50,Meters,Fly,True
VW@HPP202139,VW@HPP2021,39,Boys,15-18,50,Meters,Fly,True
VW@HPP202141,VW@HPP2021,41,Boys,8&U,100,Meters,Free,False
VW@HPP202151,VW@HPP2021,51,Boys,Age,200,Meters,Free,False
VW@HPP202143,VW@HPP2021,43,Boys,9-10,100,Meters,Medley,False
VW@HPP202145,VW@HPP2021,45,Boys,11-12,100,Meters,Medley,False
VW@HPP202147,VW@HPP2021,47,Boys,13-14,100,Meters,Medley,False
VW@HPP202149,VW@HPP2021,49,Boys,15-18,200,Meters,Medley,False
VW@HPP20212,VW@HPP2021,2,Girls,8&U,25,Meters,Free,True
VW@HPP20214,VW@HPP2021,4,Girls,9-10,50,Meters,Free,True
VW@HPP20216,VW@HPP2021,6,Girls,11-12,50,Meters,Free,True
VW@HPP20218,VW@HPP2021,8,Girls,13-14,50,Meters,Free,True
VW@HPP202110,VW@HPP2021,10,Girls,15-18,50,Meters,Free,True
VW@HPP202112,VW@HPP2021,12,Girls,8&U,25,Meters,Back,True
VW@HPP202114,VW@HPP2021,14,Girls,9-10,50,Meters,Back,True
VW@HPP202116,VW@HPP2021,16,Girls,11-12,50,Meters,Back,True
VW@HPP202118,VW@HPP2021,18,Girls,13-14,50,Meters,Back,True
VW@HPP202120,VW@HPP2021,20,Girls,15-18,50,Meters,Back,True
VW@HPP202122,VW@HPP2021,22,Girls,8&U,25,Meters,Breast,True
VW@HPP202124,VW@HPP2021,24,Girls,9-10,50,Meters,Breast,True
VW@HPP202126,VW@HPP2021,26,Girls,11-12,50,Meters,Breast,True
VW@HPP202128,VW@HPP2021,28,Girls,13-14,50,Meters,Breast,True
VW@HPP202130,VW@HPP2021,30,Girls,15-18,50,Meters,Breast,True
VW@HPP202132,VW@HPP2021,32,Girls,8&U,25,Meters,Fly,True
VW@HPP202134,VW@HPP2021,34,Girls,9-10,25,Meters,Fly,True
VW@HPP202136,VW@HPP2021,36,Girls,11-12,50,Meters,Fly,True
VW@HPP202138,VW@HPP2021,38,Girls,13-14,50,Meters,Fly,True
VW@HPP202140,VW@HPP2021,40,Girls,15-18,50,Meters,Fly,True
VW@HPP202142,VW@HPP2021,42,Girls,8&U,100,Meters,Free,False
VW@HPP202152,VW@HPP2021,52,Girls,Age,200,Meters,Free,False
VW@HPP202144,VW@HPP2021,44,Girls,9-10,100,Meters,Medley,False
VW@HPP202146,VW@HPP2021,46,Girls,11-12,100,Meters,Medley,False
VW@HPP202148,VW@HPP2021,48,Girls,13-14,100,Meters,Medley,False
VW@HPP202150,VW@HPP2021,50,Girls,15-18,200,Meters,Medley,False
FO@VR20211,FO@VR2021,1,Boys,8&U,25,Meters,Free,True
FO@VR20213,FO@VR2021,3,Boys,9-10,50,Meters,Free,True
FO@VR20215,FO@VR2021,5,Boys,11-12,50,Meters,Free,True
FO@VR20217,FO@VR2021,7,Boys,13-14,50,Meters,Free,True
FO@VR20219,FO@VR2021,9,Boys,15-18,50,Meters,Free,True
FO@VR202111,FO@VR2021,11,Boys,8&U,25,Meters,Back,True
FO@VR202113,FO@VR2021,13,Boys,9-10,50,Meters,Back,True
FO@VR202115,FO@VR2021,15,Boys,11-12,50,Meters,Back,True
FO@VR202117,FO@VR2021,17,Boys,13-14,50,Meters,Back,True
FO@VR202119,FO@VR2021,19,Boys,15-18,50,Meters,Back,True
FO@VR202121,FO@VR2021,21,Boys,8&U,25,Meters,Breast,True
FO@VR202123,FO@VR2021,23,Boys,9-10,50,Meters,Breast,True
FO@VR202125,FO@VR2021,25,Boys,11-12,50,Meters,Breast,True
FO@VR202127,FO@VR2021,27,Boys,13-14,50,Meters,Breast,True
FO@VR202129,FO@VR2021,29,Boys,15-18,50,Meters,Breast,True
FO@VR202131,FO@VR2021,31,Boys,8&U,25,Meters,Fly,True
FO@VR202133,FO@VR2021,33,Boys,9-10,25,Meters,Fly,True
FO@VR202135,FO@VR2021,35,Boys,11-12,50,Meters,Fly,True
FO@VR202137,FO@VR2021,37,Boys,13-14,50,Meters,Fly,True
FO@VR202139,FO@VR2021,39,Boys,15-18,50,Meters,Fly,True
FO@VR202141,FO@VR2021,41,Boys,8&U,100,Meters,Free,False
FO@VR202151,FO@VR2021,51,Boys,Age,200,Meters,Free,False
FO@VR202143,FO@VR2021,43,Boys,9-10,100,Meters,Medley,False
FO@VR202145,FO@VR2021,45,Boys,11-12,100,Meters,Medley,False
FO@VR202147,FO@VR2021,47,Boys,13-14,100,Meters,Medley,False
FO@VR202149,FO@VR2021,49,Boys,15-18,200,Meters,Medley,False
FO@VR20212,FO@VR2021,2,Girls,8&U,25,Meters,Free,True
FO@VR20214,FO@VR2021,4,Girls,9-10,50,Meters,Free,True
FO@VR20216,FO@VR2021,6,Girls,11-12,50,Meters,Free,True
FO@VR20218,FO@VR2021,8,Girls,13-14,50,Meters,Free,True
FO@VR202110,FO@VR2021,10,Girls,15-18,50,Meters,Free,True
FO@VR202112,FO@VR2021,12,Girls,8&U,25,Meters,Back,True
FO@VR202114,FO@VR2021,14,Girls,9-10,50,Meters,Back,True
FO@VR202116,FO@VR2021,16,Girls,11-12,50,Meters,Back,True
FO@VR202118,FO@VR2021,18,Girls,13-14,50,Meters,Back,True
FO@VR202120,FO@VR2021,20,Girls,15-18,50,Meters,Back,True
FO@VR202122,FO@VR2021,22,Girls,8&U,25,Meters,Breast,True
FO@VR202124,FO@VR2021,24,Girls,9-10,50,Meters,Breast,True
FO@VR202126,FO@VR2021,26,Girls,11-12,50,Meters,Breast,True
FO@VR202128,FO@VR2021,28,Girls,13-14,50,Meters,Breast,True
FO@VR202130,FO@VR2021,30,Girls,15-18,50,Meters,Breast,True
FO@VR202132,FO@VR2021,32,Girls,8&U,25,Meters,Fly,True
FO@VR202134,FO@VR2021,34,Girls,9-10,25,Meters,Fly,True
FO@VR202136,FO@VR2021,36,Girls,11-12,50,Meters,Fly,True
FO@VR202138,FO@VR2021,38,Girls,13-14,50,Meters,Fly,True
FO@VR202140,FO@VR2021,40,Girls,15-18,50,Meters,Fly,True
FO@VR202142,FO@VR2021,42,Girls,8&U,100,Meters,Free,False
FO@VR202152,FO@VR2021,52,Girls,Age,200,Meters,Free,False
FO@VR202144,FO@VR2021,44,Girls,9-10,100,Meters,Medley,False
FO@VR202146,FO@VR2021,46,Girls,11-12,100,Meters,Medley,False
FO@VR202148,FO@VR2021,48,Girls,13-14,100,Meters,Medley,False
FO@VR202150,FO@VR2021,50,Girls,15-18,200,Meters,Medley,False
VAC@KG20211,VAC@KG2021,1,Boys,8&U,25,Yards,Free,True
VAC@KG20213,VAC@KG2021,3,Boys,9-10,50,Yards,Free,True
VAC@KG20215,VAC@KG2021,5,Boys,11-12,50,Yards,Free,True
VAC@KG20217,VAC@KG2021,7,Boys,13-14,50,Yards,Free,True
VAC@KG20219,VAC@KG2021,9,Boys,15-18,50,Yards,Free,True
VAC@KG202111,VAC@KG2021,11,Boys,8&U,25,Yards,Back,True
VAC@KG202113,VAC@KG2021,13,Boys,9-10,50,Yards,Back,True
VAC@KG202115,VAC@KG2021,15,Boys,11-12,50,Yards,Back,True
VAC@KG202117,VAC@KG2021,17,Boys,13-14,50,Yards,Back,True
VAC@KG202119,VAC@KG2021,19,Boys,15-18,50,Yards,Back,True
VAC@KG202121,VAC@KG2021,21,Boys,8&U,25,Yards,Breast,True
VAC@KG202123,VAC@KG2021,23,Boys,9-10,50,Yards,Breast,True
VAC@KG202125,VAC@KG2021,25,Boys,11-12,50,Yards,Breast,True
VAC@KG202127,VAC@KG2021,27,Boys,13-14,50,Yards,Breast,True
VAC@KG202129,VAC@KG2021,29,Boys,15-18,50,Yards,Breast,True
VAC@KG202131,VAC@KG2021,31,Boys,8&U,25,Yards,Fly,True
VAC@KG202133,VAC@KG2021,33,Boys,9-10,25,Yards,Fly,True
VAC@KG202135,VAC@KG2021,35,Boys,11-12,50,Yards,Fly,True
VAC@KG202137,VAC@KG2021,37,Boys,13-14,50,Yards,Fly,True
VAC@KG202139,VAC@KG2021,39,Boys,15-18,50,Yards,Fly,True
VAC@KG202141,VAC@KG2021,41,Boys,8&U,100,Yards,Free,False
VAC@KG202151,VAC@KG2021,51,Boys,Age,200,Yards,Free,False
VAC@KG202143,VAC@KG2021,43,Boys,9-10,100,Yards,Medley,False
VAC@KG202145,VAC@KG2021,45,Boys,11-12,100,Yards,Medley,False
VAC@KG202147,VAC@KG2021,47,Boys,13-14,100,Yards,Medley,False
VAC@KG202149,VAC@KG2021,49,Boys,15-18,200,Yards,Medley,False
VAC@KG20212,VAC@KG2021,2,Girls,8&U,25,Yards,Free,True
VAC@KG20214,VAC@KG2021,4,Girls,9-10,50,Yards,Free,True
VAC@KG20216,VAC@KG2021,6,Girls,11-12,50,Yards,Free,True
VAC@KG20218,VAC@KG2021,8,Girls,13-14,50,Yards,Free,True
VAC@KG202110,VAC@KG2021,10,Girls,15-18,50,Yards,Free,True
VAC@KG202112,VAC@KG2021,12,Girls,8&U,25,Yards,Back,True
VAC@KG202114,VAC@KG2021,14,Girls,9-10,50,Yards,Back,True
VAC@KG202116,VAC@KG2021,16,Girls,11-12,50,Yards,Back,True
VAC@KG202118,VAC@KG2021,18,Girls,13-14,50,Yards,Back,True
VAC@KG202120,VAC@KG2021,20,Girls,15-18,50,Yards,Back,True
VAC@KG202122,VAC@KG2021,22,Girls,8&U,25,Yards,Breast,True
VAC@KG202124,VAC@KG2021,24,Girls,9-10,50,Yards,Breast,True
VAC@KG202126,VAC@KG2021,26,Girls,11-12,50,Yards,Breast,True
VAC@KG202128,VAC@KG2021,28,Girls,13-14,50,Yards,Breast,True
VAC@KG202130,VAC@KG2021,30,Girls,15-18,50,Yards,Breast,True
VAC@KG202132,VAC@KG2021,32,Girls,8&U,25,Yards,Fly,True
VAC@KG202134,VAC@KG2021,34,Girls,9-10,25,Yards,Fly,True
VAC@KG202136,VAC@KG2021,36,Girls,11-12,50,Yards,Fly,True
VAC@KG202138,VAC@KG2021,38,Girls,13-14,50,Yards,Fly,True
VAC@KG202140,VAC@KG2021,40,Girls,15-18,50,Yards,Fly,True
VAC@KG202142,VAC@KG2021,42,Girls,8&U,100,Yards,Free,False
VAC@KG202152,VAC@KG2021,52,Girls,Age,200,Yards,Free,False
VAC@KG202144,VAC@KG2021,44,Girls,9-10,100,Yards,Medley,False
VAC@KG202146,VAC@KG2021,46,Girls,11-12,100,Yards,Medley,False
VAC@KG202148,VAC@KG2021,48,Girls,13-14,100,Yards,Medley,False
VAC@KG202150,VAC@KG2021,50,Girls,15-18,200,Yards,Medley,False
OAK@SR20211,OAK@SR2021,1,Boys,8&U,25,Meters,Free,True
OAK@SR20213,OAK@SR2021,3,Boys,9-10,50,Meters,Free,True
OAK@SR20215,OAK@SR2021,5,Boys,11-12,50,Meters,Free,True
OAK@SR20217,OAK@SR2021,7,Boys,13-14,50,Meters,Free,True
OAK@SR20219,OAK@SR2021,9,Boys,15-18,50,Meters,Free,True
OAK@SR202111,OAK@SR2021,11,Boys,8&U,25,Meters,Back,True
OAK@SR202113,OAK@SR2021,13,Boys,9-10,50,Meters,Back,True
OAK@SR202115,OAK@SR2021,15,Boys,11-12,50,Meters,Back,True
OAK@SR202117,OAK@SR2021,17,Boys,13-14,50,Meters,Back,True
OAK@SR202119,OAK@SR2021,19,Boys,15-18,50,Meters,Back,True
