VA2024,Villa Aquatic,VA,2024,9,1,4,0,1016.0,134.0,1324,12.0,164,1162.0,2650.0,30.15
MHC2024,Mansion House,MHC,2024,9,1,4,0,947.0,132.0,1322,18.0,66,1097.0,2485.0,31.7
FH2024,Forest Hollow,FH,2024,10,5,0,0,1162.0,162.0,1578,0.0,92,1324.0,2994.0,25.5
HM2024,Hollin Meadows,HM,2024,10,4,1,0,1103.5,174.0,1574,0.0,204,1277.5,3055.5,27.43
CCH2024,Country Club Hills,CCH,2024,10,2,3,0,1071.0,164.0,1550,0.0,68,1235.0,2853.0,30.34
HP2024,Highland Park,HP,2024,10,2,3,0,992.5,170.0,1304,0.0,162,1162.5,2628.5,32.04
WG2024,Walden Glen,WG,2024,10,2,3,0,975.0,130.0,1206,0.0,20,1105.0,2331.0,33.55
HRA2024,Holmes Run Acres,HRA,2024,10,0,5,0,976.0,116.0,1004,0.0,146,1092.0,2242.0,35.92
KR2024,Kings Ridge,KR,2024,11,5,0,0,1153.5,174.0,1438,14.0,248,1341.5,3027.5,27.68
G2024,Greenbriar,G,2024,11,4,1,0,1165.0,182.0,1658,46.0,176.5,1393.0,3227.5,27.66
THA2024,Truro,THA,2024,11,3,2,0,1065.0,152.0,1382,0.0,120,1217.0,2719.0,32.51
DV2024,Daventry,DV,2024,11,2,3,0,1009.0,164.0,1290,26.0,282,1199.0,2771.0,33.97
MW2024,Mosby Woods,MW,2024,11,1,4,0,981.5,158.0,1342,8.0,32,1147.5,2521.5,36.36
BF2024,Brookfield,BF,2024,11,0,5,0,896.0,118.0,1126,16.0,100,1030.0,2256.0,41.05
SV2024,Shouse Village,SV,2024,12,4,1,0,1145.0,194.0,1426,70.0,320,1409.0,3155.0,29.75
RV2024,Rolling Valley,RV,2024,12,3,2,0,1056.0,162.0,1234,34.0,224,1252.0,2710.0,34.36
SRA2024,Stratford,SRA,2024,12,3,2,0,1088.0,132.0,1298,0.0,124,1220.0,2642.0,35.21
PT2024,Poplar Tree,PT,2024,12,2,3,0,1037.0,164.0,1474,64.0,190,1265.0,2929.0,35.03
GF2024,Great Falls,GF,2024,12,2,3,0,976.0,138.0,1366,12.0,0,1126.0,2492.0,38.98
RF2024,Rolling Forest,RF,2024,12,1,4,0,961.0,136.0,1324,0.0,152,1097.0,2573.0,40.93
SR2024,Sideburn Run,SR,2024,13,5,0,0,1161.0,168.0,1434,0.0,30,1329.0,2793.0,33.02
FCE2024,Fairfax Club Estates,FCE,2024,13,4,1,0,1201.0,186.0,1644,0.0,32,1387.0,3063.0,32.64
RG2024,Riverside Gardens,RG,2024,13,3,2,0,1051.0,158.0,1408,0.0,58,1209.0,2675.0,38.3
FMW2024,Fox Mill Woods,FMW,2024,13,2,3,0,1063.5,190.0,1356,8.0,14,1261.5,2631.5,37.79
W2024,Woodley,W,2024,13,1,4,0,999.0,140.0,1464,0.0,36,1139.0,2639.0,42.53
B2024,Brandywine,B,2024,13,0,5,0,778.5,90.0,896,0.0,62,868.5,1826.5,55.53
CSC2024,Commonwealth,CSC,2024,14,5,0,0,1135.0,164.0,1466,24.0,82,1323.0,2871.0,35.72
HF2024,Hayfield Farm,HF,2024,14,3,1,1,1100.0,164.0,1352,0.0,14,1264.0,2630.0,38.39
PAR2024,Parliament,PAR,2024,14,2,2,1,1047.0,160.0,1486,0.0,118,1207.0,2811.0,41.16
SOC2024,Somerset-Olde Creek,SOC,2024,14,2,3,0,1061.0,176.0,1316,20.0,112,1257.0,2685.0,40.6
LP2024,Lincolnia Park,LP,2024,14,2,3,0,1068.5,154.0,1452,22.0,42,1244.5,2738.5,40.98
LH2024,Laurel Hill,LH,2024,14,0,5,0,877.5,130.0,1170,0.0,60,1007.5,2237.5,51.91
BKS2024,Burke Station,BKS,2024,15,5,0,0,1395.5,188.0,1872,34.0,168,1617.5,3657.5,31.31
FME2024,Fox Mill Estates,FME,2024,15,4,1,0,1063.0,120.0,1378,0.0,72,1183.0,2633.0,43.81
SS22024,Sully Station II,SS2,2024,15,2,3,0,1005.5,144.0,1334,0.0,10,1149.5,2493.5,47.05
HH2024,Hollin Hills,HH,2024,15,2,3,0,977.0,122.0,1064,0.0,110,1099.0,2273.0,49.08
A2024,Annandale,A,2024,15,2,3,0,857.0,102.0,1106,0.0,4,959.0,2069.0,55.81
LB2024,Lake Braddock,LB,2024,15,0,5,0,929.0,156.0,1322,0.0,76,1085.0,2483.0,51.67
RFD2024,Rutherford,RFD,2024,16,5,0,0,1168.0,194.0,1412,0.0,34,1362.0,2808.0,39.66
NF2024,Newington Forest,NF,2024,16,3,2,0,1045.0,156.0,1446,0.0,0,1201.0,2647.0,46.98
PV2024,Pleasant Valley,PV,2024,16,3,2,0,1016.0,158.0,1328,0.0,26,1174.0,2528.0,48.01
H2024,Herndon,H,2024,16,2,3,0,1038.0,128.0,1140,0.0,0,1166.0,2306.0,49.33
V2024,Village West,V,2024,16,1,4,0,987.0,148.0,1538,0.0,0,1135.0,2673.0,51.59
LBR2024,Long Branch,LBR,2024,16,1,4,0,984.0,148.0,1304,0.0,112,1132.0,2548.0,51.72
NS2024,North Springfield,NS,2024,17,4,0,1,1352.0,182.0,1600,0.0,56,1534.0,3190.0,37.41
IC2024,Ilda Community,IC,2024,17,4,0,1,1340.0,188.0,1760,0.0,14,1528.0,3302.0,37.56
BC2024,Broyhill Crest,BC,2024,17,3,2,0,1213.0,202.0,1676,0.0,0,1415.0,3091.0,42.56
S2024,Springfield,S,2024,17,2,3,0,1056.0,146.0,1344,0.0,0,1202.0,2546.0,50.75
EP2024,Edsall Park,EP,2024,17,1,4,0,547.0,46.0,652,0.0,0,593.0,1245.0,100.78
PW2024,Pinewood Lake,PW,2024,17,0,5,0,393.0,18.0,430,0.0,0,411.0,841.0,144.64
